Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Forest area (% of land area),AG.LND.FRST.ZS,Bosnia and Herzegovina,BIH,43.1640625,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,42.67578125,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Botswana,BWA,24.2055299701798,22.1181162105412,20.02893794223,19.8486048112637,19.6682716802975,19.4879402724843,19.307607141518,19.1272740105518,18.9469408795855,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Brazil,BRA,65.4098878458604,62.367225243894,59.6374312945225,59.5197017518252,59.4019722091279,59.2842426664306,59.1665131237333,59.048783581036,58.9310540383387,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,British Virgin Islands,VGB,24.7333335876465,24.466667175293,24.2666673660278,24.2666673660278,24.2000007629395,24.2000007629395,24.1333325703939,24.1333325703939,24.1333325703939,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Brunei Darussalam,BRN,78.3681214421252,75.3320683111954,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,72.1062618595825,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Bulgaria,BGR,30.0732170297388,30.507095724487,34.4233603537214,34.5817976342288,34.7402349147361,34.8986744441438,35.0571117246512,35.2155490051584,35.3739862856658,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Burkina Faso,BFA,25.0255847953216,22.8362573099415,20.6469298245614,20.4283632869609,20.2097949647067,19.9912284271062,19.772660104852,19.5540935672515,19.335527029651,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Burundi,BDI,11.2538940809969,7.71028037383178,9.85202492211838,10.0311528856509,10.2102808491835,10.3894076243368,10.5685355878693,10.7476635514019,10.9267915149344,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cabo Verde,CPV,14.3300248138958,20.3697261384344,21.1141430118835,21.3523580773593,21.5930512761951,21.8312663416709,22.0694795139966,22.3076926863223,22.545905858648,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cambodia,KHM,73.328801268978,65.4090188080671,57.1833220031724,56.4615885416667,55.739860612466,55.0181271509602,54.2963992217596,53.5746657602538,52.852932298748,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cameroon,CMR,51.4395718305092,46.785555626071,42.1315394216327,41.6661378011889,41.2007361807451,40.7353345603012,40.2699329398574,39.8045313194136,39.3391296989698,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Canada,CAN,38.299072635319,38.2472774539204,38.1922931849198,38.1871693383523,38.1820454917848,38.1769182087005,38.171794362133,38.1666705155655,38.161546668998,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cayman Islands,CYM,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,52.9166658719379,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Central African Republic,CAF,36.2130405470481,35.9626312241163,35.7122219011846,35.687181595918,35.6621412906514,35.637097850252,35.6120575449854,35.5870172397188,35.5619769344521,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Chad,TCD,5.32480940279543,5.02382465057179,4.37420584498094,4.27366574201378,4.17312563904662,4.07258592385046,3.9720458208833,3.87150571791614,3.77096561494898,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Channel Islands,CHI,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,4.04040425629681,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Chile,CHL,20.5276966674057,21.2956528226234,21.8295908149552,22.2341474024425,22.6387013631096,23.0432579505969,23.4478119112639,23.8523684987512,24.2569250862385,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,China,CHN,16.7380069501771,18.8534674304607,21.3683194309246,21.5325896080577,21.6968597851907,21.8611299623238,22.0253984751355,22.1896686522686,22.3539418057329,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Colombia,COL,58.0594862550698,55.6993613395674,52.8484184880577,52.824336694457,52.8002619423164,52.7761801487156,52.752105396575,52.7280200822443,52.7039382886435,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Comoros,COM,26.3299292815414,24.1805472993748,20.9564743261248,20.741535307984,20.5265983396536,20.3116593215127,20.0967223531823,19.8817833350415,19.6668443169007,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Dem. Rep.",COD,70.7364195761011,69.3628283452063,67.9892371143116,67.8518752343354,67.7145202465759,67.5771583665998,67.4398033788404,67.3024414988642,67.165079618888,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Congo, Rep.",COG,66.5475841874085,66.0497803806735,65.6251830161054,65.5800867038799,65.5349903916545,65.4898997986823,65.4448034864568,65.3997071742313,65.3546108620059,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Costa Rica,CRI,50.2154328241285,46.5334900117509,51.0184097140619,51.6098697840164,52.2013298539708,52.7927947053711,53.3842547753257,53.9757148452801,54.5671749152346,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cote d'Ivoire,CIV,32.1446540880503,32.4779874213836,32.7138364779874,32.7125773879717,32.7113213689072,32.7100622788915,32.708806259827,32.7075471698113,32.7062880797956,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Croatia,HRV,33.0888928635307,33.7148989447326,34.3102215868478,34.3173699859553,34.3245183850631,34.3316646027856,34.3388130018931,34.3459614010007,34.3531098001083,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cuba,CUB,19.1620111731844,22.6722532588454,27.5460353250658,27.9385769838371,28.5507598910791,29.6756865172532,30.2480282863271,30.763314747164,31.2786012080009,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Cyprus,CYP,17.4361472522026,18.5725108885662,18.7056273092956,18.7023806881595,18.6991340670235,18.6969691024714,18.6937224813354,18.6904758601993,18.6872292390633,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Czech Republic,CZE,34.0235537724861,34.127086838359,34.3992749870533,34.4251683065769,34.4555224653632,34.4858844858845,34.5117845117845,34.5421577515866,34.5635845635846,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Denmark,DNK,12.8143432933954,13.7991986801791,13.8369072728244,13.9552202478715,14.2210053500462,14.3405566359736,14.4601093754651,14.5796621149567,14.6992134008841,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Djibouti,DJI,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,0.241587571381906,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Dominica,DMA,66.6666666666667,63.1066691080729,59.5466664632161,59.1866658528645,58.8400014241536,58.4800008138021,58.1333312988281,57.7733357747396,57.413335164388,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Dominican Republic,DOM,22.8731111571103,30.7596770854895,37.6112606085697,38.2984879149634,38.9857177481693,39.672945054563,40.3601748877692,41.0474021941627,41.7346295005564,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Ecuador,ECU,52.8494784329396,55.278305370732,52.1080672020958,51.7910304094862,51.4739896848325,51.1569882806209,50.8399514880114,50.5229500837997,50.2059526116323,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Egypt, Arab Rep.",EGY,0.0442011150735848,0.0592696770304887,0.0703199557988849,0.0709226967443077,0.0715254376897305,0.0721281862994202,0.072730927244843,0.0733336681902657,0.0739364091356885,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,El Salvador,SLV,18.1949806949807,16.023166023166,13.8513513513514,13.6389964335674,13.4266415157834,13.2142851251433,13.0019302073593,12.7895752895753,12.5772203717913,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Equatorial Guinea,GNQ,66.3101604278075,62.1390374331551,57.9679144385027,57.5543680718025,57.1408217051027,56.7272709865198,56.3137246198196,55.9001782531194,55.4866318864192,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Eritrea,ERI,16.049504950495,15.6039603960396,15.1683168316832,15.1247522335242,15.0811876353651,15.0376242458231,14.994059647664,14.950495049505,14.9069304513459,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Estonia,EST,52.0405756074546,52.9134229771172,52.7011087520642,52.6916748680408,52.6822352246256,51.3641603135066,51.3549551953934,51.3457556935818,51.3365561917702,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Eswatini,SWZ,27.4418604651163,30.1162790697674,32.7325581395349,32.9999985805778,33.2674425701762,33.5348830112191,33.8023270008176,34.0697674418605,34.3372078829034,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Ethiopia,ETH,..,13.705,12.296,12.336599609375,12.3772001953125,12.4177998046875,12.458400390625,12.499,12.539599609375,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Faroe Islands,FRO,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,0.0573065864714499,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Fiji,FJI,52.1565421135229,53.6639300734212,54.3459236132492,54.6119326636905,54.8779417141319,55.1439507645731,55.4099631557455,55.6759722061866,55.9419812566278,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Finland,FIN,71.8178535079944,73.6892215765455,73.1095755182626,73.1119813090263,73.1119813090263,73.1119813090263,73.1119813090263,73.1071698858215,73.1071698858215,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,France,FRA,26.3639444159487,27.9216976518641,29.9950511715426,30.2014223833292,30.4077935951159,30.6141648069026,30.8205360186893,31.0269072304759,31.2332784422626,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,French Polynesia,PYF,15.0273224043716,28.6885245901639,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,42.3497267759563,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Gabon,GAB,85.380525478325,85.380525478325,85.380525478325,86.1567120735825,86.93289866884,87.7090852640975,88.485271859355,89.2614584546125,90.03764504987,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,"Gambia, The",GMB,43.6758893280632,45.5533596837945,47.4308300395257,47.5889334094383,47.7470367793509,47.9051371336926,48.0632405036051,48.2213438735178,48.3794472434304,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Georgia,GEO,39.6028205497194,39.7265807692654,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,40.6159145538027,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Germany,DEU,32.3661673302208,32.5376128385155,32.7308718478354,32.7375487720909,32.7451655477133,32.7189864709929,32.7228432215535,32.7324234474218,32.6912067781085,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Ghana,GHA,37.9142128856465,39.1535554188275,40.4104772787202,40.535292215105,40.660102859662,40.7849177960468,40.9097284406039,41.0345433769887,41.1593583133735,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Gibraltar,GIB,0,0,0,0,0,0,0,0,0,..,..,..
Forest area (% of land area),AG.LND.FRST.ZS,Greece,GRC,25.5934833204034,27.9363847944143,30.2792862684251,30.51357603702,30.7478658056148,30.9821574682409,31.2164472368358,31.4507370054306,31.6850267740254,..,..,..
